Date,Employee_ID,Employee_Name,Project_ID,Job_Code,Regular_Hours,Overtime_Hours,Total_Hours
2025-06-19,1112,Worker_113,PRJ103,Carpenter,8.0,0,8.0
2025-06-20,1112,Worker_113,PRJ103,Carpenter,8.0,0,8.0
2025-06-09,1113,Worker_114,PRJ100,Carpenter,6.0,0,6.0
2025-06-10,1113,Worker_114,PRJ100,Carpenter,7.5,0,7.5
2025-06-11,1113,Worker_114,PRJ100,Carpenter,9.0,0,9.0
2025-06-12,1113,Worker_114,PRJ100,Carpenter,8.0,0,8.0
2025-06-13,1113,Worker_114,PRJ100,Carpenter,8.0,0,8.0
2025-06-16,1113,Worker_114,PRJ100,Carpenter,8.0,2,10.0
2025-06-17,1113,Worker_114,PRJ100,Carpenter,7.5,0,7.5
2025-06-18,1113,Worker_114,PRJ100,Carpenter,8.0,0,8.0
2025-06-19,1113,Worker_114,PRJ100,Carpenter,8.0,1,9.0
2025-06-20,1113,Worker_114,PRJ100,Carpenter,7.5,0,7.5
2025-06-09,1114,Worker_115,PRJ104,Carpenter,9.0,2,11.0
2025-06-10,1114,Worker_115,PRJ104,Carpenter,8.0,0,8.0
2025-06-11,1114,Worker_115,PRJ104,Carpenter,9.0,0,9.0
2025-06-12,1114,Worker_115,PRJ104,Carpenter,8.0,0,8.0
2025-06-13,1114,Worker_115,PRJ104,Carpenter,8.0,2,10.0
2025-06-16,1114,Worker_115,PRJ104,Carpenter,8.0,1,9.0
2025-06-17,1114,Worker_115,PRJ104,Carpenter,7.5,0,7.5
2025-06-18,1114,Worker_115,PRJ104,Carpenter,9.0,1,10.0
2025-06-19,1114,Worker_115,PRJ104,Carpenter,8.0,0,8.0
2025-06-20,1114,Worker_115,PRJ104,Carpenter,8.0,1,9.0
2025-06-09,1115,Worker_116,PRJ102,Carpenter,8.0,0,8.0
2025-06-10,1115,Worker_116,PRJ102,Carpenter,9.0,0,9.0
2025-06-11,1115,Worker_116,PRJ102,Carpenter,8.0,2,10.0
2025-06-12,1115,Worker_116,PRJ102,Carpenter,9.0,1,10.0
2025-06-13,1115,Worker_116,PRJ102,Carpenter,6.0,0,6.0
2025-06-16,1115,Worker_116,PRJ102,Carpenter,6.0,0,6.0
2025-06-17,1115,Worker_116,PRJ102,Carpenter,8.0,1,9.0
2025-06-18,1115,Worker_116,PRJ102,Carpenter,7.5,0,7.5
2025-06-19,1115,Worker_116,PRJ102,Carpenter,8.0,2,10.0
2025-06-20,1115,Worker_116,PRJ102,Carpenter,9.0,1,10.0
2025-06-09,1116,Worker_117,PRJ103,Welder,7.5,0,7.5
2025-06-10,1116,Worker_117,PRJ103,Welder,8.0,0,8.0
2025-06-11,1116,Worker_117,PRJ103,Welder,6.0,0,6.0
2025-06-12,1116,Worker_117,PRJ103,Welder,6.0,0,6.0
2025-06-13,1116,Worker_117,PRJ103,Welder,8.0,2,10.0
2025-06-16,1116,Worker_117,PRJ103,Welder,8.0,0,8.0
2025-06-17,1116,Worker_117,PRJ103,Welder,8.0,2,10.0
2025-06-18,1116,Worker_117,PRJ103,Welder,8.0,1,9.0
2025-06-19,1116,Worker_117,PRJ103,Welder,8.0,0,8.0
2025-06-20,1116,Worker_117,PRJ103,Welder,8.0,2,10.0
2025-06-09,1117,Worker_118,PRJ100,Plumber,8.0,0,8.0
2025-06-10,1117,Worker_118,PRJ100,Plumber,8.0,0,8.0
2025-06-11,1117,Worker_118,PRJ100,Plumber,8.0,1,9.0
2025-06-12,1117,Worker_118,PRJ100,Plumber,8.0,1,9.0
2025-06-13,1117,Worker_118,PRJ100,Plumber,7.5,0,7.5
2025-06-16,1117,Worker_118,PRJ100,Plumber,8.0,1,9.0
2025-06-17,1117,Worker_118,PRJ100,Plumber,8.0,1,9.0
2025-06-18,1117,Worker_118,PRJ100,Plumber,8.0,1,9.0
2025-06-19,1117,Worker_118,PRJ100,Plumber,8.0,2,10.0
2025-06-20,1117,Worker_118,PRJ100,Plumber,9.0,2,11.0
2025-06-09,1118,Worker_119,PRJ103,Electrician,8.0,2,10.0
2025-06-10,1118,Worker_119,PRJ103,Electrician,8.0,1,9.0
2025-06-11,1118,Worker_119,PRJ103,Electrician,8.0,1,9.0
2025-06-12,1118,Worker_119,PRJ103,Electrician,9.0,1,10.0
2025-06-13,1118,Worker_119,PRJ103,Electrician,7.5,0,7.5
2025-06-16,1118,Worker_119,PRJ103,Electrician,8.0,0,8.0
2025-06-17,1118,Worker_119,PRJ103,Electrician,8.0,1,9.0
2025-06-18,1118,Worker_119,PRJ103,Electrician,7.5,0,7.5
2025-06-19,1118,Worker_119,PRJ103,Electrician,7.5,0,7.5
2025-06-20,1118,Worker_119,PRJ103,Electrician,6.0,0,6.0
2025-06-09,1119,Worker_120,PRJ101,Laborer,8.0,0,8.0
2025-06-10,1119,Worker_120,PRJ101,Laborer,7.5,0,6.5
2025-06-11,1119,Worker_120,PRJ101,Laborer,9.0,0,9.0
2025-06-12,1119,Worker_120,PRJ101,Laborer,9.0,0,9.0
2025-06-13,1119,Worker_120,PRJ101,Laborer,9.0,1,10.0
2025-06-16,1119,Worker_120,PRJ101,Laborer,9.0,0,9.0
2025-06-17,1119,Worker_120,PRJ101,Laborer,6.0,0,6.0
2025-06-18,1119,Worker_120,PRJ101,Laborer,7.5,0,7.5
2025-06-19,1119,Worker_120,PRJ101,Laborer,9.0,0,9.0
2025-06-20,1119,Worker_120,PRJ101,Laborer,7.5,0,7.5
2025-06-09,1120,Worker_121,PRJ103,Carpenter,7.5,0,7.5
2025-06-10,1120,Worker_121,PRJ103,Carpenter,8.0,2,10.0
2025-06-11,1120,Worker_121,PRJ103,Carpenter,6.0,0,6.0
2025-06-12,1120,Worker_121,PRJ103,Carpenter,8.0,0,8.0
2025-06-13,1120,Worker_121,PRJ103,Carpenter,8.0,1,9.0
2025-06-16,1120,Worker_121,PRJ103,Carpenter,6.0,0,6.0
2025-06-17,1120,Worker_121,PRJ103,Carpenter,8.0,1,9.0
2025-06-18,1120,Worker_121,PRJ103,Carpenter,9.0,2,11.0
2025-06-19,1120,Worker_121,PRJ103,Carpenter,7.5,0,7.5
2025-06-20,1120,Worker_121,PRJ103,Carpenter,6.0,0,6.0
2025-06-09,1121,Worker_122,PRJ103,Plumber,8.0,0,8.0
2025-06-10,1121,Worker_122,PRJ103,Plumber,7.5,0,7.5
2025-06-11,1121,Worker_122,PRJ103,Plumber,8.0,1,9.0
2025-06-12,1121,Worker_122,PRJ103,Plumber,7.5,0,7.5
2025-06-13,1121,Worker_122,PRJ103,Plumber,8.0,0,8.0
2025-06-16,1121,Worker_122,PRJ103,Plumber,8.0,2,10.0
2025-06-17,1121,Worker_122,PRJ103,Plumber,8.0,0,8.0
2025-06-18,1121,Worker_122,PRJ103,Plumber,8.0,1,9.0
2025-06-19,1121,Worker_122,PRJ103,Plumber,8.0,1,9.0
2025-06-20,1121,Worker_122,PRJ103,Plumber,8.0,0,8.0
2025-06-09,1122,Worker_123,PRJ101,Carpenter,8.0,2,10.0
2025-06-10,1122,Worker_123,PRJ101,Carpenter,8.0,2,10.0
2025-06-11,1122,Worker_123,PRJ101,Carpenter,8.0,1,9.0
2025-06-12,1122,Worker_123,PRJ101,Carpenter,8.0,2,10.0
2025-06-13,1122,Worker_123,PRJ101,Carpenter,7.5,0,7.5
2025-06-16,1122,Worker_123,PRJ101,Carpenter,6.0,0,6.0
2025-06-17,1122,Worker_123,PRJ101,Carpenter,8.0,0,8.0
2025-06-18,1122,Worker_123,PRJ101,Carpenter,8.0,1,9.0
2025-06-19,1122,Worker_123,PRJ101,Carpenter,8.0,1,9.0
2025-06-20,1122,Worker_123,PRJ101,Carpenter,8.0,1,9.0
2025-06-09,1123,Worker_124,PRJ101,Welder,9.0,2,11.0
2025-06-10,1123,Worker_124,PRJ101,Welder,8.0,1,9.0
2025-06-11,1123,Worker_124,PRJ101,Welder,8.0,0,8.0
2025-06-12,1123,Worker_124,PRJ101,Welder,9.0,0,9.0
2025-06-13,1123,Worker_124,PRJ101,Welder,8.0,2,10.0
2025-06-16,1123,Worker_124,PRJ101,Welder,8.0,1,9.0
2025-06-17,1123,Worker_124,PRJ101,Welder,8.0,0,8.0
2025-06-18,1123,Worker_124,PRJ101,Welder,7.5,0,7.5
2025-06-19,1123,Worker_124,PRJ101,Welder,6.0,0,6.0
2025-06-20,1123,Worker_124,PRJ101,Welder,8.0,0,8.0
2025-06-09,1124,Worker_125,PRJ104,Carpenter,8.0,0,8.0
2025-06-10,1124,Worker_125,PRJ104,Carpenter,7.5,0,7.5
2025-06-11,1124,Worker_125,PRJ104,Carpenter,7.5,0,7.5
2025-06-12,1124,Worker_125,PRJ104,Carpenter,9.0,1,10.0
2025-06-13,1124,Worker_125,PRJ104,Carpenter,8.0,1,9.0
2025-06-16,1124,Worker_125,PRJ104,Carpenter,8.0,0,8.0
2025-06-17,1124,Worker_125,PRJ104,Carpenter,8.0,0,8.0
2025-06-18,1124,Worker_125,PRJ104,Carpenter,8.0,1,9.0
2025-06-19,1124,Worker_125,PRJ104,Carpenter,8.0,0,8.0
2025-06-20,1124,Worker_125,PRJ104,Carpenter,6.0,0,6.0
2025-06-09,1125,Worker_126,PRJ101,Carpenter,8.0,0,8.0
2025-06-10,1125,Worker_126,PRJ101,Carpenter,9.0,1,10.0
2025-06-11,1125,Worker_126,PRJ101,Carpenter,8.0,0,8.0
2025-06-12,1125,Worker_126,PRJ101,Carpenter,7.5,0,7.5
2025-06-13,1125,Worker_126,PRJ101,Carpenter,8.0,1,9.0
2025-06-16,1125,Worker_126,PRJ101,Carpenter,8.0,0,8.0
2025-06-17,1125,Worker_126,PRJ101,Carpenter,6.0,0,6.0
2025-06-18,1125,Worker_126,PRJ101,Carpenter,6.0,0,6.0
2025-06-19,1125,Worker_126,PRJ101,Carpenter,6.0,0,6.0
2025-06-20,1125,Worker_126,PRJ101,Carpenter,8.0,1,9.0
2025-06-09,1126,Worker_127,PRJ104,Plumber,7.5,0,7.5
2025-06-10,1126,Worker_127,PRJ104,Plumber,8.0,2,10.0
2025-06-11,1126,Worker_127,PRJ104,Plumber,7.5,0,7.5
2025-06-12,1126,Worker_127,PRJ104,Plumber,8.0,0,8.0
2025-06-13,1126,Worker_127,PRJ104,Plumber,7.5,0,7.5
2025-06-16,1126,Worker_127,PRJ104,Plumber,6.0,0,6.0
2025-06-17,1126,Worker_127,PRJ104,Plumber,7.5,0,7.5
2025-06-18,1126,Worker_127,PRJ104,Plumber,8.0,0,8.0
2025-06-19,1126,Worker_127,PRJ104,Plumber,9.0,0,9.0
2025-06-20,1126,Worker_127,PRJ104,Plumber,6.0,0,6.0
2025-06-09,1127,Worker_128,PRJ100,Laborer,8.0,1,9.0
2025-06-10,1127,Worker_128,PRJ100,Laborer,9.0,1,10.0
2025-06-11,1127,Worker_128,PRJ100,Laborer,9.0,0,9.0
2025-06-12,1127,Worker_128,PRJ100,Laborer,6.0,0,6.0
2025-06-13,1127,Worker_128,PRJ100,Laborer,6.0,0,6.0
2025-06-16,1127,Worker_128,PRJ100,Laborer,7.5,0,7.5
2025-06-17,1127,Worker_128,PRJ100,Laborer,9.0,2,11.0
2025-06-18,1127,Worker_128,PRJ100,Laborer,6.0,0,6.0
2025-06-19,1127,Worker_128,PRJ100,Laborer,6.0,0,6.0
2025-06-20,1127,Worker_128,PRJ100,Laborer,8.0,0,8.0
2025-06-09,1128,Worker_129,PRJ101,Electrician,8.0,0,8.0
2025-06-10,1128,Worker_129,PRJ101,Electrician,7.5,0,7.5
2025-06-11,1128,Worker_129,PRJ101,Electrician,7.5,0,7.5
2025-06-12,1128,Worker_129,PRJ101,Electrician,7.5,0,7.5
2025-06-13,1128,Worker_129,PRJ101,Electrician,7.5,0,7.5
2025-06-16,1128,Worker_129,PRJ101,Electrician,8.0,0,8.0
2025-06-17,1128,Worker_129,PRJ101,Electrician,8.0,1,9.0
2025-06-18,1128,Worker_129,PRJ101,Electrician,6.0,0,6.0
2025-06-19,1128,Worker_129,PRJ101,Electrician,6.0,0,6.0
2025-06-20,1128,Worker_129,PRJ101,Electrician,8.0,0,8.0
2025-06-09,1129,Worker_130,PRJ102,Electrician,8.0,2,10.0
2025-06-10,1129,Worker_130,PRJ102,Electrician,8.0,1,9.0
2025-06-11,1129,Worker_130,PRJ102,Electrician,9.0,0,9.0
2025-06-12,1129,Worker_130,PRJ102,Electrician,8.0,1,9.0
2025-06-13,1129,Worker_130,PRJ102,Electrician,6.0,0,6.0
2025-06-16,1129,Worker_130,PRJ102,Electrician,6.0,0,6.0
2025-06-17,1129,Worker_130,PRJ102,Electrician,8.0,0,8.0
2025-06-18,1129,Worker_130,PRJ102,Electrician,6.0,0,6.0
2025-06-19,1129,Worker_130,PRJ102,Electrician,6.0,0,6.0
2025-06-20,1129,Worker_130,PRJ102,Electrician,9.0,2,11.0
2025-06-09,1130,Worker_131,PRJ103,Laborer,8.0,0,8.0
2025-06-10,1130,Worker_131,PRJ103,Laborer,7.5,0,7.5
2025-06-11,1130,Worker_131,PRJ103,Laborer,8.0,2,10.0
2025-06-12,1130,Worker_131,PRJ103,Laborer,9.0,2,11.0
2025-06-13,1130,Worker_131,PRJ103,Laborer,8.0,1,9.0
2025-06-16,1130,Worker_131,PRJ103,Laborer,8.0,1,9.0
2025-06-17,1130,Worker_131,PRJ103,Laborer,7.5,0,7.5
2025-06-18,1130,Worker_131,PRJ103,Laborer,6.0,0,6.0
2025-06-19,1130,Worker_131,PRJ103,Laborer,7.5,0,7.5
2025-06-20,1130,Worker_131,PRJ103,Laborer,8.0,0,8.0
2025-06-09,1131,Worker_132,PRJ102,Laborer,8.0,0,8.0
2025-06-10,1131,Worker_132,PRJ102,Laborer,8.0,0,8.0
2025-06-11,1131,Worker_132,PRJ102,Laborer,7.5,0,7.5
2025-06-12,1131,Worker_132,PRJ102,Laborer,8.0,1,9.0
2025-06-13,1131,Worker_132,PRJ102,Laborer,9.0,2,11.0
2025-06-16,1131,Worker_132,PRJ102,Laborer,8.0,0,8.0
2025-06-17,1131,Worker_132,PRJ102,Laborer,6.0,0,6.0
2025-06-18,1131,Worker_132,PRJ102,Laborer,7.5,0,7.5
2025-06-19,1131,Worker_132,PRJ102,Laborer,8.0,1,9.0
2025-06-20,1131,Worker_132,PRJ102,Laborer,8.0,0,8.0
2025-06-09,1132,Worker_133,PRJ103,Carpenter,8.0,1,9.0
2025-06-10,1132,Worker_133,PRJ103,Carpenter,8.0,2,10.0
2025-06-11,1132,Worker_133,PRJ103,Carpenter,6.0,0,6.0
2025-06-12,1132,Worker_133,PRJ103,Carpenter,6.0,0,6.0
2025-06-13,1132,Worker_133,PRJ103,Carpenter,7.5,0,7.5
2025-06-16,1132,Worker_133,PRJ103,Carpenter,9.0,1,10.0
2025-06-17,1132,Worker_133,PRJ103,Carpenter,8.0,0,8.0
2025-06-18,1132,Worker_133,PRJ103,Carpenter,8.0,1,9.0
2025-06-19,1132,Worker_133,PRJ103,Carpenter,6.0,0,6.0
2025-06-20,1132,Worker_133,PRJ103,Carpenter,7.5,0,7.5
2025-06-09,1133,Worker_134,PRJ104,Laborer,8.0,0,8.0
2025-06-10,1133,Worker_134,PRJ104,Laborer,7.5,0,7.5
2025-06-11,1133,Worker_134,PRJ104,Laborer,8.0,1,9.0
2025-06-12,1133,Worker_134,PRJ104,Laborer,8.0,2,10.0
2025-06-13,1133,Worker_134,PRJ104,Laborer,8.0,2,10.0
2025-06-16,1133,Worker_134,PRJ104,Laborer,8.0,1,9.0
2025-06-17,1133,Worker_134,PRJ104,Laborer,8.0,0,8.0
2025-06-18,1133,Worker_134,PRJ104,Laborer,9.0,2,11.0
2025-06-19,1133,Worker_134,PRJ104,Laborer,7.5,0,7.5
2025-06-20,1133,Worker_134,PRJ104,Laborer,8.0,2,10.0
2025-06-09,1134,Worker_135,PRJ104,Welder,6.0,0,6.0
2025-06-10,1134,Worker_135,PRJ104,Welder,8.0,2,10.0
2025-06-11,1134,Worker_135,PRJ104,Welder,8.0,2,10.0
2025-06-12,1134,Worker_135,PRJ104,Welder,8.0,1,9.0
2025-06-13,1134,Worker_135,PRJ104,Welder,7.5,0,7.5
2025-06-16,1134,Worker_135,PRJ104,Welder,8.0,1,9.0
2025-06-17,1134,Worker_135,PRJ104,Welder,8.0,1,9.0
2025-06-18,1134,Worker_135,PRJ104,Welder,8.0,1,9.0
2025-06-19,1134,Worker_135,PRJ104,Welder,8.0,0,8.0
2025-06-20,1134,Worker_135,PRJ104,Welder,7.5,0,7.5
2025-06-09,1135,Worker_136,PRJ104,Laborer,7.5,0,7.5
2025-06-10,1135,Worker_136,PRJ104,Laborer,8.0,2,10.0
2025-06-11,1135,Worker_136,PRJ104,Laborer,9.0,2,11.0
2025-06-12,1135,Worker_136,PRJ104,Laborer,8.0,1,9.0
2025-06-13,1135,Worker_136,PRJ104,Laborer,8.0,2,10.0
2025-06-16,1135,Worker_136,PRJ104,Laborer,7.5,0,7.5
2025-06-17,1135,Worker_136,PRJ104,Laborer,9.0,1,10.0
2025-06-18,1135,Worker_136,PRJ104,Laborer,8.0,0,8.0
2025-06-19,1135,Worker_136,PRJ104,Laborer,7.5,0,7.5
2025-06-20,1135,Worker_136,PRJ104,Laborer,7.5,0,7.5
2025-06-09,1136,Worker_137,PRJ103,Electrician,8.0,1,9.0
2025-06-10,1136,Worker_137,PRJ103,Electrician,8.0,2,10.0
2025-06-11,1136,Worker_137,PRJ103,Electrician,8.0,0,8.0
2025-06-12,1136,Worker_137,PRJ103,Electrician,6.0,0,6.0
2025-06-13,1136,Worker_137,PRJ103,Electrician,6.0,0,6.0
2025-06-16,1136,Worker_137,PRJ103,Electrician,9.0,1,10.0
2025-06-17,1136,Worker_137,PRJ103,Electrician,8.0,0,8.0
2025-06-18,1136,Worker_137,PRJ103,Electrician,8.0,2,10.0
2025-06-19,1136,Worker_137,PRJ103,Electrician,8.0,1,9.0
2025-06-20,1136,Worker_137,PRJ103,Electrician,8.0,0,8.0
2025-06-09,1137,Worker_138,PRJ104,Electrician,8.0,0,8.0
2025-06-10,1137,Worker_138,PRJ104,Electrician,7.5,0,7.5
2025-06-11,1137,Worker_138,PRJ104,Electrician,6.0,0,6.0
2025-06-12,1137,Worker_138,PRJ104,Electrician,6.0,0,6.0
2025-06-13,1137,Worker_138,PRJ104,Electrician,9.0,0,9.0
2025-06-16,1137,Worker_138,PRJ104,Electrician,6.0,0,6.0
2025-06-17,1137,Worker_138,PRJ104,Electrician,9.0,0,9.0
2025-06-18,1137,Worker_138,PRJ104,Electrician,8.0,2,10.0
2025-06-19,1137,Worker_138,PRJ104,Electrician,8.0,0,8.0
2025-06-20,1137,Worker_138,PRJ104,Electrician,8.0,0,8.0
2025-06-09,1138,Worker_139,PRJ100,Electrician,9.0,0,9.0
2025-06-10,1138,Worker_139,PRJ100,Electrician,8.0,0,8.0
2025-06-11,1138,Worker_139,PRJ100,Electrician,8.0,0,8.0
2025-06-12,1138,Worker_139,PRJ100,Electrician,8.0,0,8.0
2025-06-13,1138,Worker_139,PRJ100,Electrician,9.0,2,11.0
2025-06-16,1138,Worker_139,PRJ100,Electrician,9.0,1,10.0
2025-06-17,1138,Worker_139,PRJ100,Electrician,8.0,0,8.0
2025-06-18,1138,Worker_139,PRJ100,Electrician,6.0,0,6.0
2025-06-19,1138,Worker_139,PRJ100,Electrician,9.0,0,9.0
2025-06-20,1138,Worker_139,PRJ100,Electrician,7.5,0,7.5
2025-06-09,1139,Worker_140,PRJ104,Electrician,7.5,0,7.5
2025-06-10,1139,Worker_140,PRJ104,Electrician,8.0,2,10.0
2025-06-11,1139,Worker_140,PRJ104,Electrician,9.0,1,10.0
2025-06-12,1139,Worker_140,PRJ104,Electrician,9.0,1,10.0
2025-06-13,1139,Worker_140,PRJ104,Electrician,6.0,0,6.0
2025-06-16,1139,Worker_140,PRJ104,Electrician,6.0,0,6.0
2025-06-17,1139,Worker_140,PRJ104,Electrician,9.0,2,11.0
2025-06-18,1139,Worker_140,PRJ104,Electrician,9.0,0,9.0
2025-06-19,1139,Worker_140,PRJ104,Electrician,6.0,0,6.0
2025-06-20,1139,Worker_140,PRJ104,Electrician,8.0,0,8.0
2025-06-09,1140,Worker_141,PRJ103,Plumber,8.0,0,8.0
2025-06-10,1140,Worker_141,PRJ103,Plumber,9.0,2,11.0
2025-06-11,1140,Worker_141,PRJ103,Plumber,8.0,0,8.0
2025-06-12,1140,Worker_141,PRJ103,Plumber,8.0,0,8.0
2025-06-13,1140,Worker_141,PRJ103,Plumber,8.0,0,8.0
2025-06-16,1140,Worker_141,PRJ103,Plumber,6.0,0,6.0
2025-06-17,1140,Worker_141,PRJ103,Plumber,8.0,1,9.0
2025-06-18,1140,Worker_141,PRJ103,Plumber,8.0,1,9.0
2025-06-19,1140,Worker_141,PRJ103,Plumber,6.0,0,6.0
2025-06-20,1140,Worker_141,PRJ103,Plumber,6.0,0,6.0
2025-06-09,1141,Worker_142,PRJ103,Welder,8.0,0,8.0
2025-06-10,1141,Worker_142,PRJ103,Welder,8.0,0,8.0
2025-06-11,1141,Worker_142,PRJ103,Welder,8.0,2,10.0
2025-06-12,1141,Worker_142,PRJ103,Welder,9.0,0,9.0
2025-06-13,1141,Worker_142,PRJ103,Welder,9.0,1,10.0
2025-06-16,1141,Worker_142,PRJ103,Welder,8.0,0,8.0
2025-06-17,1141,Worker_142,PRJ103,Welder,8.0,2,10.0
2025-06-18,1141,Worker_142,PRJ103,Welder,9.0,0,9.0
2025-06-19,1141,Worker_142,PRJ103,Welder,6.0,0,6.0
2025-06-20,1141,Worker_142,PRJ103,Welder,8.0,1,9.0
2025-06-09,1142,Worker_143,PRJ103,Plumber,6.0,0,6.0
2025-06-10,1142,Worker_143,PRJ103,Plumber,8.0,1,9.0
2025-06-11,1142,Worker_143,PRJ103,Plumber,8.0,1,9.0
2025-06-12,1142,Worker_143,PRJ103,Plumber,7.5,0,7.5
2025-06-13,1142,Worker_143,PRJ103,Plumber,9.0,1,10.0
2025-06-16,1142,Worker_143,PRJ103,Plumber,9.0,0,9.0
2025-06-17,1142,Worker_143,PRJ103,Plumber,7.5,0,7.5
2025-06-18,1142,Worker_143,PRJ103,Plumber,8.0,0,8.0
2025-06-19,1142,Worker_143,PRJ103,Plumber,8.0,0,8.0
2025-06-20,1142,Worker_143,PRJ103,Plumber,7.5,0,7.5
2025-06-09,1143,Worker_144,PRJ103,Carpenter,8.0,0,8.0
2025-06-10,1143,Worker_144,PRJ103,Carpenter,8.0,2,10.0
2025-06-11,1143,Worker_144,PRJ103,Carpenter,8.0,0,8.0
2025-06-12,1143,Worker_144,PRJ103,Carpenter,8.0,1,9.0
2025-06-13,1143,Worker_144,PRJ103,Carpenter,8.0,2,10.0
2025-06-16,1143,Worker_144,PRJ103,Carpenter,7.5,0,7.5
2025-06-17,1143,Worker_144,PRJ103,Carpenter,8.0,0,8.0
2025-06-18,1143,Worker_144,PRJ103,Carpenter,8.0,0,8.0
2025-06-19,1143,Worker_144,PRJ103,Carpenter,9.0,2,11.0
2025-06-20,1143,Worker_144,PRJ103,Carpenter,9.0,0,9.0
2025-06-09,1144,Worker_145,PRJ102,Laborer,8.0,1,9.0
2025-06-10,1144,Worker_145,PRJ102,Laborer,8.0,1,9.0
2025-06-11,1144,Worker_145,PRJ102,Laborer,8.0,2,10.0
2025-06-12,1144,Worker_145,PRJ102,Laborer,8.0,0,8.0
2025-06-13,1144,Worker_145,PRJ102,Laborer,7.5,0,7.5
2025-06-16,1144,Worker_145,PRJ102,Laborer,9.0,1,10.0
2025-06-17,1144,Worker_145,PRJ102,Laborer,8.0,2,10.0
2025-06-18,1144,Worker_145,PRJ102,Laborer,8.0,2,10.0
2025-06-19,1144,Worker_145,PRJ102,Laborer,6.0,0,6.0
2025-06-20,1144,Worker_145,PRJ102,Laborer,7.5,0,7.5
2025-06-09,1145,Worker_146,PRJ103,Electrician,8.0,1,9.0
2025-06-10,1145,Worker_146,PRJ103,Electrician,8.0,0,8.0
2025-06-11,1145,Worker_146,PRJ103,Electrician,6.0,0,6.0
2025-06-12,1145,Worker_146,PRJ103,Electrician,7.5,0,7.5
2025-06-13,1145,Worker_146,PRJ103,Electrician,6.0,0,6.0
2025-06-16,1145,Worker_146,PRJ103,Electrician,7.5,0,7.5
2025-06-17,1145,Worker_146,PRJ103,Electrician,9.0,2,11.0
2025-06-18,1145,Worker_146,PRJ103,Electrician,7.5,0,7.5
2025-06-19,1145,Worker_146,PRJ103,Electrician,7.5,0,7.5
2025-06-20,1145,Worker_146,PRJ103,Electrician,8.0,1,9.0
2025-06-09,1146,Worker_147,PRJ103,Plumber,6.0,0,6.0
2025-06-10,1146,Worker_147,PRJ103,Plumber,8.0,0,8.0
2025-06-11,1146,Worker_147,PRJ103,Plumber,8.0,0,8.0
2025-06-12,1146,Worker_147,PRJ103,Plumber,9.0,0,9.0
2025-06-13,1146,Worker_147,PRJ103,Plumber,8.0,0,8.0
2025-06-16,1146,Worker_147,PRJ103,Plumber,8.0,1,9.0
2025-06-17,1146,Worker_147,PRJ103,Plumber,7.5,0,7.5
2025-06-18,1146,Worker_147,PRJ103,Plumber,7.5,0,7.5
2025-06-19,1146,Worker_147,PRJ103,Plumber,8.0,1,9.0
2025-06-20,1146,Worker_147,PRJ103,Plumber,6.0,0,6.0
2025-06-09,1147,Worker_148,PRJ103,Laborer,8.0,0,8.0
2025-06-10,1147,Worker_148,PRJ103,Laborer,8.0,2,10.0
2025-06-11,1147,Worker_148,PRJ103,Laborer,8.0,1,9.0
2025-06-12,1147,Worker_148,PRJ103,Laborer,8.0,1,9.0
2025-06-13,1147,Worker_148,PRJ103,Laborer,6.0,0,6.0
2025-06-16,1147,Worker_148,PRJ103,Laborer,6.0,0,6.0
2025-06-17,1147,Worker_148,PRJ103,Laborer,7.5,0,7.5
2025-06-18,1147,Worker_148,PRJ103,Laborer,7.5,0,7.5
2025-06-19,1147,Worker_148,PRJ103,Laborer,6.0,0,6.0
2025-06-20,1147,Worker_148,PRJ103,Laborer,8.0,0,8.0
2025-06-09,1148,Worker_149,PRJ104,Laborer,7.5,0,7.5
2025-06-10,1148,Worker_149,PRJ104,Laborer,8.0,0,8.0
2025-06-11,1148,Worker_149,PRJ104,Laborer,8.0,1,9.0
2025-06-12,1148,Worker_149,PRJ104,Laborer,8.0,2,10.0
2025-06-13,1148,Worker_149,PRJ104,Laborer,8.0,2,10.0
2025-06-16,1148,Worker_149,PRJ104,Laborer,8.0,0,8.0
2025-06-17,1148,Worker_149,PRJ104,Laborer,8.0,0,8.0
2025-06-18,1148,Worker_149,PRJ104,Laborer,8.0,0,8.0
2025-06-19,1148,Worker_149,PRJ104,Laborer,6.0,0,6.0
2025-06-20,1148,Worker_149,PRJ104,Laborer,8.0,0,8.0
2025-06-09,1149,Worker_150,PRJ103,Carpenter,8.0,1,9.0
2025-06-10,1149,Worker_150,PRJ103,Carpenter,6.0,0,6.0
2025-06-11,1149,Worker_150,PRJ103,Carpenter,8.0,1,9.0
2025-06-12,1149,Worker_150,PRJ103,Carpenter,6.0,0,6.0
2025-06-13,1149,Worker_150,PRJ103,Carpenter,8.0,1,9.0
2025-06-16,1149,Worker_150,PRJ103,Carpenter,8.0,2,10.0
2025-06-17,1149,Worker_150,PRJ103,Carpenter,9.0,2,11.0
2025-06-18,1149,Worker_150,PRJ103,Carpenter,6.0,0,6.0
2025-06-19,1149,Worker_150,PRJ103,Carpenter,8.0,0,8.0
2025-06-20,1149,Worker_150,PRJ103,Carpenter,9.0,2,11.0
2025-06-09,1150,Worker_151,PRJ103,Carpenter,8.0,1,9.0
2025-06-10,1150,Worker_151,PRJ103,Carpenter,8.0,2,10.0
2025-06-11,1150,Worker_151,PRJ103,Carpenter,7.5,0,7.5
